"•ÈÀ""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.9247936,496.5187697,518.4433273,542.2118683,575.8692648,599.7593454,594.7561483,602.7067495,585.5609157,545.4355298,634.2842199,579.8782173,597.1438973,618.8481309,662.1390155,654.6502655,659.3664283,695.2492859,695.4654827,708.0245054,715.3262645,723.8874258,742.3471997,,
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.8860074,129.923723,130.0476292,130.924244,131.9652521,128.5417839,127.0189125,128.026173,129.0944128,131.7338849,136.7857456,114.2134785,129.0644214,152.4718061,,
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,577.4985487,583.7948082,595.4046161,598.6456542,606.6176393,620.3824092,634.2587482,643.8604267,651.0852199,662.9578599,674.180649,689.494539,691.2332153,675.4654696,680.4734047,669.1633599,674.4729845,676.4378873,681.9845684,694.6593319,709.6404608,719.30837,712.7787553,678.1526985,679.668508,691.0865577,696.8847876,684.3410844,691.2949386,700.2416886,716.8717105,721.3122098,743.1114891,744.7456568,754.2563728,740.8818352,747.1012487,749.2179816,718.0538048,752.5170842,775.0384167,796.6325009,773.021169,,
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,492.3964353,487.9634666,513.1475416,522.2768836,526.5511945,548.1222236,585.0413864,548.5162398,448.8952149,472.2466161,471.545467,469.2686158,476.3605339,510.5433388,520.7087127,508.6572938,502.3832457,464.8128628,487.6720666,487.1677696,505.7119693,509.8399477,490.8894615,485.7807162,489.803737,489.4154732,503.0446194,497.2198076,496.1919614,500.6441484,497.6897515,508.7405854,513.8011279,530.303484,530.8320167,520.0515869,521.9619498,520.9587089,517.5347806,515.4793139,527.1546632,559.7258753,593.668207,,
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1825.934253,1879.150201,2081.011621,2268.42789,2349.083542,2493.153897,2605.566956,2762.802483,3042.809658,3362.787219,3765.567366,3855.226766,4381.041795,4613.271339,4501.414317,4318.726564,4742.981742,4560.27312,4662.605278,4868.635594,4548.824789,4269.41412,3785.115936,3935.956879,4147.701528,4184.429814,4317.315591,4387.670689,4321.10053,4323.85818,4393.203696,4602.643645,4501.660875,4508.459639,4509.468669,4576.470376,4728.19397,4579.474782,4599.693555,4519.164325,4597.82834,4712.299625,4687.98228,4807.931279,4856.638946,4802.959803,4700.183242,4843.796088,4837.166893,4729.159957,5020.998479,4637.767016,4689.842388,4605.420463,4289.404073,
High income: nonOECD,NOC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4375.231006,4379.303178,4146.258763,3975.818876,3691.069763,3625.248106,3655.549593,3555.539495,3563.956133,3640.912427,3704.897683,3771.592674,3828.513411,3936.642053,4021.114091,4020.376139,4196.015149,4224.320883,4363.502697,4205.363373,4461.899456,4526.390158,4657.189481,4566.508603,,
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1906.17493,1937.644745,2052.054484,2182.993108,2320.013134,2539.59773,2710.078199,2815.687987,3052.896565,3193.655078,3417.674662,3414.316639,3503.429948,3608.101223,3580.59955,3651.680815,3962.232921,4060.106277,4360.470706,4467.19363,4491.906981,4414.964063,4262.391711,4427.792925,4672.13755,4815.313896,5024.076188,5048.499309,4817.155673,4984.198116,4966.893577,5105.108205,5159.654218,5459.628974,5315.250404,5392.060532,5202.9575,5477.882854,5684.788594,5913.302209,5826.077769,5956.97791,5503.464511,5934.413908,5770.95457,5804.983723,5836.556148,5864.975931,6755.463474,6487.249018,6939.494017,5652.426527,5909.609764,6438.755199,5854.356316,
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,299.0181692,300.9726705,303.677213,303.2622652,302.3583528,301.1642578,302.065543,301.9440449,305.077875,306.3617523,304.5394782,305.7469435,308.5151818,309.0659753,304.861366,308.1344859,307.0651113,307.336068,304.2598825,308.8925608,310.6812372,309.7450769,309.360352,311.9382844,313.7642844,313.8033252,316.8222704,318.3538484,329.4089874,341.5191862,346.9036688,345.370792,350.1150835,350.5203362,358.0066168,353.9934956,357.1317936,365.9536574,373.2157205,379.921945,388.8489953,367.2652676,369.6791458,,
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1685.788431,1763.259908,1791.461322,1924.229007,2176.168871,2241.41569,2286.231175,2188.693513,2319.300244,2374.228578,2457.81727,2393.107256,2617.161059,2662.050789,2882.552502,2772.282119,2928.693136,3055.081085,3031.799308,2834.458025,2886.324007,2849.9856,3012.971389,3076.758666,3251.011744,3448.328355,3464.096048,3452.96268,3609.680514,3846.626152,3854.366028,3763.814483,3808.477221,3967.87134,4055.200552,4053.690586,4131.236334,4258.756777,4162.869201,4307.930432,4430.227856,4407.618864,4337.380524,4197.593862,4239.645749,4095.143085,4047.318023,4054.495004,4082.723367,4073.238042,4225.094582,4177.197308,4375.379188,4391.560073,4454.741779,
High income: OECD,OEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2763.959491,2795.140666,2913.425272,3064.456399,3170.367237,3255.389736,3381.296893,3524.120215,3714.942335,3919.678719,4247.142476,4095.439746,4257.877668,4452.895538,4350.501146,4214.27441,4450.877871,4519.963715,4619.402155,4695.022154,4537.213298,4382.807742,4240.667931,4226.631225,4371.315825,4440.083384,4458.685153,4572.27531,4685.943658,4734.940083,4689.658594,4705.117689,4717.428158,4752.524676,4803.22488,4875.118571,4987.653735,4999.23691,4981.848601,5044.371325,5128.223166,5082.054311,5079.805332,5103.497413,5168.931987,5156.711752,5116.841187,5103.547753,5000.816579,4739.96677,4876.876843,4746.519844,4669.731987,4683.384019,4607.84397,
OECD members,OED,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2668.694462,2697.513685,2810.851796,2954.863591,3055.580099,3137.756007,3258.1936,3393.488197,3574.646923,3769.214922,4080.319122,3757.470968,3903.279512,4077.308038,3981.479721,3856.329093,4065.525522,4126.591646,4214.488201,4278.79495,4142.841429,4004.578823,3877.478415,3852.547066,3977.110878,4035.122186,4043.255043,4144.046384,4236.572738,4277.68876,4240.138044,4250.493923,4256.568951,4282.785824,4322.153778,4377.277506,4473.822672,4482.424207,4464.652242,4514.240441,4582.054378,4534.334693,4530.454139,4554.478253,4610.089692,4602.833181,4571.56983,4562.98029,4472.216361,4238.482811,4353.625982,4247.855702,4183.373919,4190.692449,4120.91786,
Oman,OMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,113.3782216,112.0548083,119.6782112,177.0218315,270.824358,407.2138437,761.6623338,537.9013729,772.2179227,996.9602599,802.9499864,1151.871269,1004.78426,1571.200048,1408.494036,1272.79405,1412.383151,1314.993428,1471.856782,2328.299007,3086.043507,2756.425784,2871.485444,2823.239492,2782.847385,2825.207409,3027.908562,3053.118716,3163.549812,3441.091219,3747.809396,3890.792152,4052.022683,4078.84996,4429.855945,6032.003904,6881.620819,6364.6269,6198.43574,6797.019581,7155.122596,6677.557661,6232.464156,,
Other small states,OSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5415322,568.2514357,595.0691603,610.9589065,,,,,,,,
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,285.4392143,285.1640711,291.2766734,300.0331028,304.6749245,299.1738221,302.558312,305.4285343,312.8619793,317.1390521,328.89008,336.9228083,343.6579522,343.5297352,350.0992594,353.6808319,376.3442438,382.9099795,392.4385307,398.6682581,397.6142267,412.4052154,422.3438225,428.7178953,436.6891811,448.2503814,448.9251918,447.635639,461.6486191,463.4259697,460.7272089,455.9346357,466.5760553,489.7671985,497.2412593,507.1983219,523.2672102,503.5509823,500.1760589,496.342292,488.9380037,483.4379745,474.8608064,,
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1059.387261,1159.689272,1230.652585,1177.614922,969.0071149,935.0758237,899.7691371,859.8056155,897.9814051,713.8536573,744.3734308,796.4699063,830.9545926,744.2994116,702.8580492,698.760788,730.8000538,666.2004617,614.1824867,603.347619,640.6053983,715.3836596,711.0185196,733.6061907,729.2899338,763.7182026,777.7423732,883.7703593,853.8653885,848.2034344,912.1762475,834.6709159,827.2661671,801.4093064,868.7844218,915.4954715,879.5238364,872.5693326,945.8456634,1024.595457,1102.191783,1108.986925,1057.48009,,
Peru,PER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,666.074956,648.8079994,658.3188725,678.3522696,679.9144002,672.42459,678.5090672,641.4178156,622.8085506,648.5210827,636.6454703,632.7254874,568.2447625,568.7901432,541.3205969,538.8883416,540.9743204,520.4001244,469.9857587,445.9805528,428.5220703,408.4331322,427.6090006,434.8011491,456.3957768,462.3250629,440.5579736,456.5597174,479.5173344,471.6082173,449.1412727,446.3408272,432.0278648,472.0663752,494.2262711,473.9727695,506.6331438,524.9312479,576.6840566,654.019263,692.7881221,715.61398,708.3306547,,
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,415.8910512,406.492298,439.9405249,428.8176235,442.1156064,450.6354733,456.7430219,451.7759986,465.5515402,472.8996578,462.5271925,461.890994,488.8371764,427.8114004,437.4133469,425.7698586,433.3576723,446.4352355,457.4104114,463.4430954,451.389562,460.5459763,449.3201361,470.308675,481.4415083,486.7337592,500.9897717,504.2586936,506.5670187,513.1386369,481.0173706,477.4572111,469.0001055,458.5236279,451.044703,440.3253967,434.4023529,444.1454968,416.6938258,434.1961817,426.9552335,448.3908226,457.1319652,,
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868.624561,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1827.936816,1894.057436,1976.859792,1984.016736,2031.261374,2088.010793,2140.868691,2199.054621,2290.236264,2438.366889,2549.980376,2627.021489,2693.745275,2784.332708,2882.11696,3029.427815,3157.946112,3251.802572,3488.406405,3565.325143,3559.326505,3245.297816,3412.498664,3350.919512,3211.696852,3351.954155,3464.242892,3535.481972,3496.985114,3259.223305,2705.608743,2641.029448,2569.175335,2624.648843,2496.172708,2577.529684,2680.10207,2643.123536,2459.83454,2396.692124,2320.376718,2336.445838,2314.20258,2375.006131,2382.721702,2413.84019,2536.608655,2526.99496,2564.428029,2466.388843,2640.238911,2654.493973,2566.574313,2565.408312,2495.843402,
Puerto Rico,PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People‰Ûªs Rep.",PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1310.628966,1324.591979,1319.625628,1348.036454,1367.708977,1429.018354,1486.250767,1577.909109,1668.72849,1747.782876,1769.110954,1819.877117,1856.857573,1871.855723,1917.080859,1857.986531,1764.082898,1771.18114,1739.196166,1645.115263,1545.75546,1329.920047,1204.222197,1085.205776,1010.167816,878.0127731,827.9773422,765.6272096,813.0417233,863.2534068,883.9586935,841.5994234,854.1392483,867.0876239,895.9628232,899.0297705,759.2086827,832.0002587,817.2807957,771.6492468,568.3138718,575.7355234,580.5610646,,
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,336.9136017,365.8401159,363.164048,394.9389587,410.2518271,440.8829378,451.7508137,486.5854153,497.1290025,579.9724928,663.8615064,726.0504577,745.2839546,798.8351809,824.3612187,845.3624414,872.3493743,845.3689451,916.7693877,998.1606963,1022.463649,1006.494127,1119.204631,1117.913127,1115.894269,1093.858572,1208.47428,1241.195665,1299.585114,1575.754523,1680.962391,1703.316438,1813.885846,1786.451941,1827.696673,2014.0205,1986.836971,2083.487676,2240.067318,2390.494731,2390.097939,2391.228193,2477.48975,2400.765918,2462.985059,2519.004925,2390.324614,2402.477994,2337.309083,2304.078907,2222.616546,2163.943752,2059.889048,2082.81023,2028.081267,
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,539.7579432,540.588376,571.376835,553.2822745,528.1150169,547.6966936,580.5309373,631.2029243,623.4619786,655.4237088,636.1737014,630.6488856,626.7174987,620.0675496,615.1677667,622.9407131,699.102777,726.9317893,770.8903877,729.2196481,733.7261259,712.6913434,722.2271639,770.8225924,824.5577001,824.7621746,877.044888,847.1836828,791.6460375,726.2699797,724.9626153,705.4337615,707.1467139,701.8897419,683.2007217,693.5678726,708.7828687,732.8824198,732.6891484,774.2206488,774.7056888,783.3353346,764.1374775,,
Pacific island small states,PSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7995785,,,,,,,,,,,,,,475.294417,424.2670359,411.4452488,395.0267047,,,,,,,,
French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7764.897774,7810.388335,10080.65526,8014.623062,12419.76961,8794.778975,9517.705763,8445.614474,13722.34998,14803.57598,16715.66157,17348.32745,16058.38798,16483.00546,15217.74809,15058.70568,14613.48083,14529.96049,14313.37272,13697.33755,14886.8802,15421.47945,15921.85443,15882.7212,16264.77639,16892.72932,19262.16886,19478.01749,19833.55268,18401.30221,19663.18028,21517.77934,21150.57359,22762.08038,19911.94063,19819.72446,18775.96431,16375.83174,15230.3672,15657.01244,16424.57924,18899.35772,19120.34428,,
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,2058.880388,2131.639736,2295.811018,2285.590208,2432.730884,2594.392518,2735.439116,2921.299554,2882.334152,2932.527293,2888.797091,2876.733331,2890.319977,2856.939637,2853.794833,2917.175917,3027.565216,3033.684681,2987.059062,2683.178895,2231.806142,2052.962927,2003.715677,1892.681507,2053.942093,2109.772429,1989.994182,1823.459178,1613.782327,1614.209768,1663.739288,1755.130026,1832.278607,1803.463242,1810.327263,1884.545121,1904.096886,1928.966361,1712.526096,1730.087676,1777.106154,1741.722606,1592.131494,,
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928.813463,5861.302158,5351.211529,5057.90064,4428.889622,4290.785064,4252.797249,4069.767627,3981.501949,4136.761934,4224.286188,4288.413918,4288.216989,4461.316454,4493.701995,4540.925655,4688.404578,4709.845744,4823.131537,4531.286685,4827.811257,5057.520887,5174.400368,5093.064779,,
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,254.0634579,254.5221141,256.7415205,260.6607316,263.8598094,267.2937932,268.5995974,266.9255394,272.6851744,273.8750508,280.8925933,285.4942496,288.1752243,292.3924583,299.9954265,303.9838851,309.6943488,319.1542413,326.7938877,333.4204809,337.9180134,345.1116095,346.5627363,353.4354152,365.2702075,370.8336759,377.0070953,380.0643235,392.3877564,395.4172648,395.8272736,399.2930823,402.8041611,417.9927759,427.2711821,441.6700186,457.761651,468.1600595,502.272701,517.0994246,526.3068823,542.6533304,549.5406558,,
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1207.015101,979.4232499,1079.937009,1148.691565,1180.410314,1296.029215,1368.95037,1944.065479,2407.912336,3137.366327,4007.634791,4215.425597,4333.453406,3606.135952,3442.30547,3277.948048,3750.913139,4125.912992,3977.093893,3545.193022,3997.566095,4421.454453,4463.753364,4573.388764,4482.228075,4679.375651,4354.655233,4528.112308,4493.915597,4574.403103,4564.228351,4907.828675,4819.526527,4980.240712,4952.440491,5342.077028,5379.690979,5853.535686,6079.75803,6603.232955,6187.288869,6792.393503,6363.393314,,
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,491.3761984,485.0189347,484.5726183,474.5757525,461.120635,446.8989319,445.5240315,437.5943671,427.2530484,437.5197411,426.8905022,431.0030101,430.1354773,415.268331,420.0350928,414.3993077,397.4209788,411.6430061,400.7551024,412.4554916,399.4305748,386.7289756,363.6478711,408.2857249,397.3868941,395.198484,392.2949236,385.6865707,416.3745521,382.6424223,389.6232347,411.1375052,388.4587308,377.3984588,373.629041,389.9966343,366.495542,361.772076,363.8870774,361.6413292,350.8399571,376.9233584,374.7736829,,
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,285.5700323,280.8376708,285.1451892,284.4441208,283.2363124,281.8769005,281.840462,275.6103901,280.9858011,280.2966104,270.7886604,260.7194212,253.7855358,259.2466707,242.4191025,246.011335,254.2118987,234.3413276,225.7741465,224.4278533,215.9624825,222.634686,215.3188424,207.7774327,214.0844194,213.6449741,221.0058207,227.8016982,234.3993709,243.1756029,256.1488457,253.3153561,239.5657584,249.4986786,247.7282355,241.7320828,252.4098467,256.3237227,298.7902039,295.6941267,303.7315332,292.0835599,261.0041698,,
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1292.241469,1569.470823,1711.835841,1795.979012,1640.488376,1693.247286,1763.230121,2214.630354,2130.842459,2125.96683,2124.853376,1987.087308,2195.890358,2455.484384,2472.968325,2630.754383,2757.880689,2981.128615,2896.500086,3782.720276,4167.365585,4588.433212,5487.39494,6460.26818,5346.662199,5358.274053,5818.150925,5083.249623,4587.493492,4634.72585,5145.885754,5065.984507,6216.71293,7370.394877,5055.96632,5264.398658,4677.204306,5094.135714,4257.568962,5006.620992,5069.171794,4905.960485,4833.445079,,
Solomon Islands,SLB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9545325,,,,,,,,,,,,,,126.6815335,123.586743,122.7335891,130.0614744,,,,,,,,
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,465.3104228,484.9678882,500.0719949,499.2930366,544.9278787,615.652699,622.1297874,645.7735881,618.2074293,550.2683344,585.0578389,595.2355138,564.1108247,567.9969023,533.3018217,457.0785525,503.4817697,463.7397737,469.2855494,470.0442605,510.061681,525.4537065,546.0565078,571.4162704,600.9973978,568.8173878,624.0967623,637.0920882,656.5433215,682.5958269,710.1182294,720.3532812,748.5658614,739.459441,757.9345662,793.3038249,748.119993,749.0844324,699.6094575,698.2872349,708.6689673,720.3659675,693.4434919,,
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.79304,2201.633412,2020.153735,1714.978114,1565.282103,1808.665745,2175.794594,2299.904259,2302.983782,1686.92925,1826.357648,1994.463468,2118.790309,2223.783121,2424.404444,2159.573829,2300.733353,2248.155036,2290.125387,2070.229279,2141.055205,2236.087867,2018.773101,2078.490179,,
Sub-Saharan Africa (developing only),SSA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,661.4135013,659.8774837,670.900844,671.2907268,672.6525773,675.9508204,675.7792025,682.7578526,682.60721,690.2576051,706.0223514,719.3466593,712.4783655,719.8197975,713.5983644,715.3515914,719.3696692,722.1656306,703.6969106,688.8169767,697.1086215,671.1951048,674.0764994,665.2149419,671.5873852,673.9814522,674.0375986,664.2221144,668.2390523,646.3309341,652.0882166,645.3799001,657.1029155,669.2035663,665.525562,658.4553603,667.8279147,686.0768333,672.4295646,677.0119934,683.7726336,676.0409337,670.8216125,,
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.64266536,59.12006572,,
Sub-Saharan Africa (all income levels),SSF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,661.4135013,659.8774837,670.900844,671.2907268,672.6525773,675.9508204,675.7792025,682.7578526,682.60721,690.2576051,706.0223514,719.3466593,712.4783655,719.8197975,713.5983644,715.3515914,719.3696692,722.1656306,703.6969106,688.7897692,697.1086215,671.1951048,674.0764994,665.2149419,671.5873852,673.9814522,674.0375986,664.2221144,668.2390523,646.3309341,652.0882166,645.3799001,657.1029155,670.1433783,667.1779943,660.4813531,670.1095163,686.0768333,672.4295646,677.0119934,683.7726336,676.0409337,670.8216125,,
Small states,SST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.7097131,,,,,,,,,,,,,,1176.196639,1281.234355,1376.973697,1418.510724,,,,,,,,
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5211006,,,,,,,,,,,,,,253.7867657,280.7778199,280.9993358,274.890044,,,,,,,,
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.837037,,,,,,,,,,,,,,1357.00739,1414.637022,1439.652548,1425.28341,,,,,,,,
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,3128.601988,3224.519441,3343.354494,3464.066088,3539.879365,3631.260796,3780.589447,3929.157026,3967.238128,3983.842773,3872.53656,3754.679582,3767.596673,3932.192428,4015.152173,3979.674183,4074.779047,4106.150426,4083.662216,4024.669067,3606.582437,3410.727885,3334.794345,3260.631824,3315.047989,3364.258794,3361.884022,3256.502531,3271.413931,3292.609005,3456.705473,3483.867506,3468.783673,3416.24785,3504.579636,3469.291394,3320.454722,3405.692968,3106.686165,3306.805544,3213.949767,3080.725034,3178.327899,2846.855923,
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.564531,2778.95039,2584.335171,2715.389914,2827.917161,3049.386594,3180.206152,3310.400633,3253.808861,3242.486177,3224.379501,3381.112015,3424.452879,3463.52493,3571.194865,3645.837437,3649.422384,3627.523509,3828.063994,3449.453318,3539.24542,3545.039733,3409.074845,3323.248637,3272.024947,
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2698.792303,2742.123469,2887.236252,3080.414075,3273.508965,3437.54077,3636.643857,3630.194139,4000.823278,4303.223917,4681.299836,4450.382511,4527.21372,4773.811403,4510.443011,4764.499013,5151.251367,5054.833764,5016.74042,5229.618271,4871.533239,5097.154463,4877.799897,4941.267011,5216.257817,5656.192899,5878.801467,5763.070441,5854.499662,5594.552973,5514.55753,5650.541377,5369.370357,5334.166498,5660.271423,5702.165043,5825.097913,5672.008177,5769.695064,5661.491459,5360.145147,5680.280487,5802.110105,5650.43805,5847.344163,5711.127283,5529.077953,5472.135392,5379.959103,4883.20049,5427.925046,5274.643613,5269.485998,5131.537099,4810.954599,
Swaziland,SWZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.9328883,,,,,,,,,,,,,,370.8524583,361.2029961,363.0822283,372.7354997,,,,,,,,
Sint Maarten (Dutch part),SXM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,,,,3103.030303,2750.301568,2872.340426,2410.828737,,,,,,,,
Syrian Arab Republic,SYR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,360.3585557,289.8783309,291.2991684,361.9946702,403.611449,441.9744817,475.1802267,502.377876,629.7898127,498.5607665,574.6981626,665.2259522,736.2052953,818.4252947,734.2144106,729.9070714,786.4364226,789.8556352,769.3116902,840.4830118,889.5719613,827.2750872,808.5428804,820.5491347,844.1292267,866.7959989,915.3416567,992.6748997,963.33263,944.1535889,948.8589417,968.3635631,955.9720253,978.3199476,1146.638514,1154.913339,1165.514295,1149.452679,1044.963767,1045.339658,948.3057145,698.6558412,592.4941078,,
Turks and Caicos Islands,TCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
